	S339	S253	S284	S375	S366	S249	S258	S298	S335	S370	S225	S273	S241	S391	S306	S354	S239	S389	S271	S302	S256	S262	S372	S392	S295	S384	S270	S226	S347	S307	S382	S238	S292	S228	S277	S388	S265	S361	S236	S260	S251	S362	S216	S212	S227	S348	S250	S211	S338	S297	S390	S371	S291	S309	S235	S283	S269	S381	S325	S222	S206	S365	S264	S218	S332	S204	S329	S205	S232
S222	1.0276305370479448	0.24978052088383876	0.30247167188654833	1.8651701532923481	1.0891749155879444	1.8325624947677126	0.2826731025014145	0.8112057039350812	2.5377669548149147	1.58279249687195	2.703558131423835	1.3277546410156436	0.7697963757945531	3.7274438412412993	0.6562203631983116	0.4733329618567017	2.6912342197342767	3.8430737070696543	0.7214486309793297	1.9250252449285297	0.9751098259152684	0.5853323851766271	0.7915125882415369	3.7294019015345397	0.8960448057985252	3.386870793780757	0.1398273376107379	1.8172681605860206	3.3715329026114786	0.7083595797387757	0.2215187891085295	0.8410076313937139	1.1470849059682673	2.323398510361166	1.1958870527774739	3.5538916674837346	1.1172733095541172	1.2603543342476893	0.9814339763046062	1.544841134800146	1.5375239793175408	1.1796746947484966	1.959453194990973	1.474268938943345	2.459649468376847	1.669982472887816	1.4167289939363963	0.9122243498920234	0.4324558478615159	1.6596335844888193	4.535577021562414	1.077541528775863	0.7629131076382109	1.0268408226197137	2.19678790024598	1.953421555715337	0.9853486529674133	2.053290182353526	1.6075557063885617	0.0	1.1987679586968838	0.6557831865429343	1.110316370762777	0.49982743009157143	1.2538387324214164	0.20466787914518536	1.2594053164160506	0.8491639941374447	2.6565948106502084
S206	0.21435871782097898	0.9956227369986174	1.3951100556511975	1.87771843115458	2.0264798060008076	2.4915664550934378	1.4556663912770935	1.058867588260837	2.886660918314061	0.4222631781051558	1.5450614884561742	0.1972735811966685	1.5557889133692016	3.2060963778065124	0.7470858281254866	0.9384524586746825	1.4938041208435828	2.8247611857025667	1.7407988710979094	1.919406207105555	0.6641093697189376	1.0321995172639362	1.1962674219317517	2.9474085495330127	1.217515642064681	3.594190651440321	1.2054844573126862	0.9803618286400351	3.3342836842767705	1.70582835641049	1.1385920477450544	1.9203111435385156	1.2815648646777489	1.2028891248503406	0.27937827311693664	2.6466016478079752	0.443394973345588	0.2390462337370817	1.7707567263168371	0.5189712073059238	0.35781832345779396	0.3743023409223612	2.5714860740882943	0.5430721249095365	1.3606951380728551	0.5923430039442049	0.6500710542127417	0.9145112995512747	1.5748061813878182	1.187320951247211	4.334862731401468	1.7604874016195475	1.7719281972250047	1.7015055410088282	1.283772100526915	1.1365885803501006	1.794901750661861	2.3108009192319896	2.4138297880464847	1.1987679586968838	0.0	0.6633186878582743	0.4309312100072715	1.6006608491569805	2.0929175142463956	1.0869809610792083	0.43530408595534537	0.4330012709373529	1.4763616649259708
S365	0.5642619791844787	0.40916147182599516	0.8737289693940065	1.5047448554289211	1.3721924768664435	1.8891421688239654	0.8610942581316067	0.49531941218809983	2.3994361593372893	1.071065804977648	2.0747559385869727	0.7353711885788008	0.8988565292984843	3.1834246144210754	0.5645672178997506	0.6094634567128557	2.1047806221497933	3.1880547203187946	1.0826696357742045	1.5570139049334808	0.8022949373638063	0.7981335103096294	0.5801765399316625	3.1085285821726925	0.6318981174569499	3.177003257072167	0.6514560389203107	1.1703877989377496	3.02965093117294	1.0494644412166934	0.5946113659056429	1.2691091109150336	0.7864685693806593	1.7041631549635305	0.7400477188028239	2.9085195899790373	0.7940904101597056	0.7542613402620205	1.120392710806622	0.9014699910495247	1.0173978943551776	0.71685242559192	1.9857961353128704	0.8222737951189115	1.8120406442828494	1.0343048000207518	1.119262536793107	0.4139849597733305	1.0085327652189215	1.0779145761786662	4.128970622020753	1.1361578751602062	1.1121668887852139	1.0671780059526745	1.5451197175315416	1.308338703038072	1.1481548134857404	1.8409603909475805	1.7760805482428903	0.6557831865429343	0.6633186878582743	0.0	0.8047747479135178	0.977829558200609	1.43866789711231	0.5157295673241278	0.876545459881676	0.40001294603824716	2.068003743035358
S264	0.3131588553664523	0.9803708730973095	1.2706592762550355	2.2177156586931264	2.0982342133314114	2.6795337183707484	1.387923300573992	1.2608346914341417	3.1714939500221107	0.5966446119615783	1.8526320963956997	0.621800312669775	1.6622079196439477	3.6351361502727624	0.5902008546049627	0.7783551006602949	1.7192121036127002	3.2017311513157862	1.769583408555703	2.265161139548955	0.373894321973848	0.7842619153261321	1.3811897892916558	3.371445873849552	1.4317639960309405	3.9236324636916167	1.1275969443986815	1.4099047687413209	3.7100927540717326	1.742203619384846	1.07023401021682	1.920277636036492	1.5575228575596693	1.5160099062490004	0.355299225202267	3.0561263409021104	0.19610532135895392	0.44727229756127473	1.8901976615494946	0.943811272869294	0.5689533644308241	0.47877814316097844	2.7751282035028018	0.9731562643700178	1.726877436556275	0.9939534323480644	0.3827753745406364	1.1716626710791151	1.4745457774655943	1.589663358301203	4.741059460576692	1.9103466364268953	1.806499983039256	1.855027880014802	1.7072213958455524	1.5672481000585796	1.90592378810152	2.608518965102438	2.549333737241774	1.110316370762777	0.4309312100072715	0.8047747479135178	0.0	1.5655433164420496	2.2088890279828464	1.0443399691949125	0.3338120444895872	0.4999609376195352	1.7065788623000901
S218	1.438838234245567	0.6266040399113741	0.4025681750489685	1.813891967540867	0.7705482038692048	1.5443228256348305	0.24513908145838967	0.961478576016027	2.3254725282671918	1.9837249301696274	3.0253563926836744	1.7046272108618055	0.5835062693242825	3.7489605252487515	1.0391838342166915	0.846106401815979	3.0646292327101667	4.060806612528844	0.35943089439365944	1.8694458246913415	1.3810120069222989	0.9618208510626203	0.8287920235767569	3.8449378965660297	0.9198263092159139	3.1802528550479763	0.4436955779485736	2.0653145197492284	3.240861103081769	0.41774882744442526	0.5007404306386182	0.3806193632183165	1.1538496242600533	2.624853776756494	1.5859657219596062	3.729540058673761	1.5384829302897471	1.6378272702138275	0.7285968101928688	1.8612780525347088	1.94411806127306	1.534646914794691	1.687822299394787	1.7735438616704924	2.7540829437309893	1.9868934378738712	1.8431738880889772	1.0585414854834705	0.2488038669813429	1.8066434399313709	4.425838258264034	0.9015981194231232	0.3909778540849477	0.8282560145868533	2.4356148030280136	2.176225402204719	0.7510677144365513	1.8901420937640254	1.2753081184581196	0.49982743009157143	1.6006608491569805	0.977829558200609	1.5655433164420496	0.0	0.8867271341190381	0.5252487130900104	1.6570306075048076	1.2164840152143988	3.0057653508200124
S332	1.999437608383108	1.2578082072141639	1.2779757181348395	1.3434365058074729	0.33842472724546785	0.6867266616273946	1.0475332463427172	1.0993791122569088	1.5124730890328804	2.493481842458116	3.2880290517602027	2.1220348520361756	0.5554995475552166	3.3206104162379333	1.7617605732099753	1.621221878773855	3.425376862262786	4.05365373654716	0.5638176537942671	1.3909302997646529	2.1031393404770022	1.7833375749910225	0.9181886947060635	3.6199043956188888	0.9331678384733412	2.3668798815618	1.2306866864697596	2.164132328074451	2.5408668405611965	0.5743630207120826	1.2686340937877605	0.6076487760056786	1.0374320493645162	2.929448487540096	2.1578195400410753	3.624437127222339	2.190337373414474	2.1688279993718043	0.35377523864318333	2.1651483518050205	2.4408702450510353	2.097955083477542	0.8372217515651668	2.046339583115272	2.950161937546256	2.304532517890925	2.5172707043969202	1.2460704092584252	1.1311607319229802	1.7405638806171908	3.749588961121591	0.47728788918014214	0.5235493802083516	0.44516210334933376	2.4990582252639726	2.2275366929216704	0.3882833431518082	1.1934459347939685	0.4349354135293123	1.2538387324214164	2.0929175142463956	1.43866789711231	2.2088890279828464	0.8867271341190381	0.0	1.239054282375255	2.2792177394536295	1.7912380610901582	3.3729674349012475
S204	0.9178880226253625	0.15756292089598975	0.361526796923391	1.7609326091792814	1.1262299595281995	1.818215742420932	0.3840415950682239	0.7246202816031865	2.487195688650313	1.4678891161317442	2.55943826692904	1.207129152156544	0.7398771872892762	3.5851466564439263	0.5504817099483262	0.39343888407513444	2.5665350436372334	3.6832869857106405	0.7489282581707168	1.8171628555654527	0.8914862811420583	0.5642790931795388	0.6892792274396788	3.571249850300023	0.7859826609945062	3.318422175526004	0.13826757092778513	1.6774883796126598	3.272068290735111	0.7445369315299508	0.10038309799636341	0.8785738378748508	1.0203007861438145	2.1663875677744544	1.0728274032539022	3.39632480650621	1.0234589010088095	1.129287830380078	0.9659278542798111	1.4020057980247813	1.4272171561506761	1.0373232278028908	1.942585100448297	1.3297733802868346	2.3120367771720067	1.522856391643055	1.3356500782509944	0.7608513772904668	0.49857929753571584	1.5222973351473317	4.420552384505216	1.0629843066499223	0.7862826951273337	0.9892598832454343	2.050528781393253	1.8077179097307277	0.9883601021724963	1.9776068372376985	1.6158603596558716	0.20466787914518536	1.0869809610792083	0.5157295673241278	1.0443399691949125	0.5252487130900104	1.239054282375255	0.0	1.1470361837565763	0.7083488470343117	2.5175890603583837
S329	0.35491450070239366	1.1076017064776895	1.377654687909697	2.221979794706417	2.214990954839427	2.757568134062144	1.51735194883501	1.35274375310252	3.2148492003059803	0.45371990459877415	1.6802071190069499	0.590572922975124	1.7526830360293673	3.5348679975215194	0.6426776119698075	0.8629549027337728	1.5734931029654389	3.0283573426281563	1.8735501464140722	2.261692092097369	0.3917160267670211	0.8907916004257336	1.4457085554539115	3.2280312976226586	1.4815056027299425	3.9352344852786807	1.2411735388324048	1.3417713833468226	3.6843948723532205	1.8584583700951747	1.162682003023199	2.014737746627794	1.5698762157771755	1.298851434651204	0.17824823356527733	2.9053498223660483	0.17871870661640657	0.2681959684827883	1.980492462390445	0.8436630389579088	0.4736378564583351	0.2502733451240792	2.8525287787235674	0.8927418191135833	1.5723767227241543	0.8530115043211922	0.29642034621525937	1.18398620390851	1.5771605300365952	1.555098821196927	4.67977634175831	2.011331904607415	1.9071410975537797	1.9353292172291663	1.6013721635544826	1.4810238173573542	2.0117808429337227	2.633973376200485	2.6417793842561594	1.2594053164160506	0.43530408595534537	0.876545459881676	0.3338120444895872	1.6570306075048076	2.2792177394536295	1.1470361837565763	0.0	0.489643079519526	1.5132355100505024
S205	0.26107772747867664	0.6564144911778974	1.000228168190728	1.823121104766552	1.7323652341319224	2.2730020617922087	1.09080229868222	0.889616049368181	2.767193194687398	0.7706272439152128	1.8936256474983995	0.5735784619098332	1.2643906824994557	3.340754363812017	0.36482900011106717	0.545409231468079	1.8745987927413374	3.1182013295904825	1.4012857673253858	1.8683339009974065	0.459017646276852	0.6790504182899366	0.9637004432223985	3.1596625726408374	1.0066875523203258	3.519009534385458	0.8245462875036502	1.2142280719090126	3.3245825246305234	1.3837904702632258	0.7437043419395444	1.555804350007255	1.1231886836418818	1.4978244751426926	0.3760598112752652	2.905639342313303	0.4242151221289655	0.42198424616671487	1.4914555929654267	0.803456374977157	0.7405313489294506	0.3429945885029816	2.371780016053024	0.7777860566082733	1.6902293158760495	0.8904773898351008	0.7456206589708203	0.7332222219638223	1.1794937450268175	1.2689867592298765	4.379161003591962	1.5258540033237051	1.4332064291173197	1.4469571509606582	1.5483095016230284	1.3562452598401191	1.5246405958741196	2.194974530818076	2.1524083022463714	0.8491639941374447	0.4330012709373529	0.40001294603824716	0.4999609376195352	1.2164840152143988	1.7912380610901582	0.7083488470343117	0.489643079519526	0.0	1.818648851888456
S232	1.6455310094683677	2.443368887361956	2.8163472437311015	2.691189019448316	3.382763022800444	3.65443699760263	2.8981336193942098	2.358435344276113	3.7783662302505263	1.115863434274462	0.4061859594748948	1.3648606094477163	2.895224998771467	3.039795085228577	2.114225615844192	2.331721102900631	0.2725954657361606	1.79092552628162	3.1303552622890107	2.6994583194495925	1.904335461084356	2.396434530316175	2.4830491700290103	2.388678450275176	2.4574299738585372	4.260672346013429	2.640669764163427	1.3926111465894557	3.7732820740347575	3.1009462922419413	2.5588111593613485	3.30870915556741	2.3870995481046475	0.502084182013596	1.4967032441928054	1.9140935032267434	1.6682144241735213	1.4101527260421332	3.0827187516256775	1.2280455700538186	1.1610167960604958	1.524589447197554	3.69967166700003	1.3479853212377453	0.7084725122057073	1.0762851215080838	1.5467309865290464	2.133182946788358	2.993351552454716	1.8774051027115375	4.451875348900181	3.044532821155905	3.1547245343898225	2.976216871970451	1.245301438835061	1.4095037634991368	3.1220467945352555	3.2123167037446985	3.669008657704555	2.6565948106502084	1.4763616649259708	2.068003743035358	1.7065788623000901	3.0057653508200124	3.3729674349012475	2.5175890603583837	1.5132355100505024	1.818648851888456	0.0
